name,gender
gino,male
ginton,male
ginés,male
gio,male
gioele,male
giorgio,male
giovani,male
giovanni,male
giraldo,male
gisbert,male
gisberto,male
gisleno,male
giuliano,male
giuseppe,male
givon,male
gleb,male
glenn,male
glicerio,male
glorialdo,male
glyn,male
goberto,male
gobrias,male
godana,male
godescalco,male
godfrey,male
godofredo,male
goliat,male
gomer,male
gondulfo,male
gontran,male
gonzalo,male
gopala,male
goran,male
gordiano,male
gordon,male
gorgonio,male
gorō,male
gosvino,male
gotardo,male
gover,male
govinda,male
graciano,male
graciliano,male
grady,male
graham,male
gram,male
grandoso,male
granger,male
grant,male
granville,male
gratiniano,male
grato,male
grayson,male
greg,male
greger,male
gregg,male
gregorio,male
gregory,male
gresham,male
griffin,male
grimoaldo,male
grimshaw,male
griswold,male
gritsa madá,male
gualberto,male
gualdemar,male
gualterio,male
gualtier,male
guarino,male
guerrico,male
gugorio,male
guido,male
guiliano,male
guillermo,male
guimar,male
guitherme,male
gulmacio,male
gulmen,male
gumaro,male
gumersindo,male
gundelberto,male
guniforte,male
gunnar,male
guntero,male
gunther,male
guri - ambos sexos.,male
gurio,male
gus,male
gustave,male
gustavo,male
guthlac,male
guthrie,male
guy,male
guyapi,male
guzman,male
gwenole,male
gwidon,male
gwilym,male
gwyn,male
génesis,male
habib,male
habido,male
hackett,male
hadar,male
hadden,male
hadi,male
hadrian,male
hadulfo,male
hagan,male
haian,male
haig,male
haiko,male
haines,male
hakim,male
halbert,male
halden,male
hale,male
halley,male
halsey,male
ham,male
hamal,male
hamid,male
hamilton,male
hamlet,male
hamlin,male
hampartsum,male
hank,male
hans,male
hansol,male
harden,male
hardouino,male
hardy,male
harel,male
hariel,male
harith,male
harkin,male
harlan,male
harman,male
harmon,male
harold,male
haroldo,male
harper,male
harrison,male
harry,male
harsh,male
hart,male
haruni,male
harvey,male
hasad,male
hassan,male
hauk,male
havencio,male
haziel,male
haziel - aziel,male
heaton,male
heber,male
heberto,male
hector,male
heda,male
hegesipo,male
heihachi,male
heihachirō,male
heinz,male
heldo,male
heldrado,male
helio,male
heliodoro,male
heliogabalo,male
helman,male
helmut,male
helton,male
helvecio,male
helvio,male
hemar,male
hemilse,male
henemías,male
henoch,male
henri,male
henrik,male
henry,male
heracleos,male
heraclio,male
heraclito,male
heraclo,male
heraldo,male
herb,male
herbet,male
herculano,male
hercules,male
heremon,male
heriberto,male
heridion,male
hermagoras,male
herman,male
hermann,male
hermelando,male
hermelindo,male
hermenegildo,male
hermes,male
hermilo,male
herminio,male
hermipo,male
hermocrates,male
hermogenes,male
hermogio,male
hernan,male
hernando,male
hernani,male
herodes,male
herodoto,male
heron,male
heros,male
herschel,male
herve,male
heráclides,male
hesiquio,male
hevin,male
heymy,male
hezekiah,male
hiago,male
hibah,male
hidulfo,male
higinio,male
hilario,male
hilarion,male
hildebrando,male
hildemaro,male
hilder,male
hilliard,male
hilliel,male
hilton,male
himero,male
hipacio,male
hiparco,male
hipocrates,male
hipolito,male
hipólito,male
hiram,male
hiran,male
hiroshi,male
hisashi,male
ho,male
hodgson,male
holden,male
hollis,male
holmes,male
holt,male
homer,male
homero,male
homobono,male
honesto,male
honorato,male
honorio,male
horace,male
horacio,male
horaldo,male
horatio,male
hormisdas,male
hortencio,male
hortensio,male
hortulano,male
horus,male
hosea,male
hospicio,male
houston,male
howard,male
howe,male
huaman,male
huan,male
hubert,male
huberto,male
huey,male
hugh,male
hugo,male
huinca,male
hullen,male
hulmo,male
humbaldo,male
humberto,male
humphrey,male
hunter,male
huntley,male
hurley,male
hyman,male
héctor,male
hércules,male
iaacob,male
iago,male
iain,male
iair,male
ian,male
ianir,male
ianko,male
iaser,male
ibar,male
iberico,male
ibero,male
ibrahim,male
ibrahin,male
icaro,male
ichirō,male
ido,male
idomeneo,male
idris llwyd,male
idwal,male
iedidia,male
iehiel,male
igal,male
igashu,male
iggi,male
iggy,male
ignacio,male
ignasi,male
ignatius,male
ignigo,male
igor,male
ihsan,male
ike,male
iker,male
ikki,male
iksuakú,male
ilan,male
ildamaro,male
ildar,male
ildefonso,male
ildemar,male
ilham,male
ilias,male
ilidio,male
ilko,male
illampu,male
iluminado,male
ilya,male
imanol,male
inca,male
indalecio,male
indio,male
ingemar,male
ingeno,male
ingram,male
innis,male
inocencio,male
ioav,male
ioel,male
ion,male
ionatan,male
iosef,male
ioshua,male
irahan,male
ireneo,male
irvin,male
irving,male
irán,male
isaac,male
isabelino,male
isacar,male
isachar,male
isacio,male
isai,male
isaiah,male
isaias,male
isaiass,male
isaul,male
isauro,male
isaías,male
iseo,male
ishaq,male
isidoro,male
isidro,male
islwyn,male
ismael,male
ismail,male
isocrates,male
israel,male
issac,male
issay,male
istu,male
italo,male
itamar,male
ithel,male
itiel,male
ittamar,male
ittay,male
itzak,male
iudistira,male
iuri,male
ius,male
ivan,male
ivano,male
ivar,male
ivo,male
ivor,male
iván,male
iwan,male
iye,male
izam,male
izan,male
iñaki,male
iñigo,male
jaasiel,male
jabari,male
jabilo,male
jabir,male
jacinto,male
jack,male
jackson,male
jacob,male
jacobe,male
jacobo,male
jacques,male
jadon,male
jadson,male
jaegar,male
jafar,male
jaganatha,male
jagger,male
jahaziel,male
jai,male
jaime,male
jain,male
jair,male
jairo,male
jake,male
jal,male
jalaiuda,male
jaled,male
jalil,male
jamal,male
james,male
jamie,male
jamison,male
jan,male
jano,male
jantipo,male
janto,male
jaquin,male
jarah,male
jardenio,male
jared,male
jarek,male
jarischandra,male
jarl,male
jaron,male
jaroslav,male
jarrett,male
jarsha vardhana,male
jarvis,male
jasiel,male
jason,male
jasper,male
jatniel,male
javier,male
jayag,male
jean,male
jean luc,male
jean-françois,male
jed,male
jedidiah,male
jedrek,male
jeferson,male
jefferson,male
jeffrey,male
jehiel,male
jeinson,male
jeisson,male
jelani,male
jemachandra,male
jenaro,male
jensen,male
jeremiah,male
jeremias,male
jeremy,male
jeremías,male
jeriah,male
jerolin,male
jerone,male
jeronimo,male
jerry,male
jerónimo,male
jessid,male
jesus,male
jesús,male
jethro,male
jeuel,male
jeyson,male
jhaded,male
jhakim,male
jhoan,male
jhon,male
jhonatan,male
jhonny,male
jhony,male
jibril,male
jim,male
jimmy,male
jimoh,male
jirania kashipú,male
jirō,male
jivin,male
joab,male
joachim,male
joacin,male
joako,male
joan,male
joanicio,male
joao,male
joaquin,male
joaquín,male
joav,male
job,male
jobey,male
joe,male
joel,male
joey,male
johan,male
johann,male
john,male
johnnatan,male
johnnattan,male
johnny,male
jon,male
jonah,male
jonas,male
jonatan,male
jonathan,male
jophiel,male
jordan,male
jordi,male
jorell,male
jorge,male
jorgen,male
jorwerth,male
josafat,male
joscio,male
jose,male
josef,male
josefino,male
josemaria,male
josemir,male
josemis,male
joseph,male
josh,male
joshua,male
josiah,male
josias,male
josu,male
josua,male
josue,male
josué,male
josé,male
josías,male
josú,male
jotham,male
jovany,male
joviano,male
jovino,male
jozeph,male
jreremiah,male
juakin,male
juan,male
juan de dios,male
juanelo,male
juanito,male
juanse,male
jucundo,male
judas,male
judd,male
jude,male
judá,male
julen,male
jules,male
julian,male
juliano,male
julien,male
julio,male
julián,male
junior,male
juno,male
jure,male
jurgen,male
jurrien,male
justin,male
justiniano,male
justino,male
justo,male
juvenal,male
juvencio,male
juveneo,male
juventino,male
juyoung,male
kadar,male
kadeem,male
kadim,male
kadir,male
kado,male
kael,male
kai,male
kaikara,male
kailash,male
kaiser,male
kalani,male
kalb,male
kale,male
kaled,male
kalidasa,male
kalil,male
kalkin,male
kalman,male
kamal,male
kane,male
kaniel,male
kankurō,male
kapila,male
kapono,male
kapriel,male
karan,male
kardama,male
kareem,male
kariel,male
karif,male
karim,male
karl,male
karsten,male
karttikeya,male
kasen,male
kasib,male
kasim,male
kaspar,male
kass,male
kateb,male
kavi,male
kazuo,male
keahi,male
keane,male
kearney,male
keaton,male
keb,male
kedar,male
kedara,male
kedarnath,male
keefe,male
keenan,male
keene,male
kegan,male
keiji,male
keilor,male
keir,male
keith,male
kekipi,male
keli,male
kellan,male
kellen,male
kelman,male
kelsey,male
kelvin,male
kelvyn,male
kemal,male
kempton,male
kemuel,male
ken,male
kenai,male
kenaz,male
kendo,male
kendrick,male
kendry,male
kenelm,male
keneth,male
kenji,male
kenley,male
kenn,male
kennard,male
kenneth,male
kenni,male
kenny,male
kensel,male
kent,male
kentaro,male
kentigerno,male
kenton,male
kenyi,male
kenyon,male
kenzo,male
kenzō,male
kerbasi,male
kermit,male
kern,male
kerr,male
kerrick,male
kers,male
kester,male
kevin,male
kewantuafiel,male
khaled,male
khalem,male
khalil,male
khan,male
kheo,male
khoury,male
kiano,male
kiefer,male
kieran,male
kiernan,male
kiliano,male
killan,male
kim,male
kimball,male
kin,male
kincaid,male
kinnara,male
kintarō,male
kintigerno,male
kinton,male
kintuillang,male
kioshi,male
kipling,male
kipp,male
kirby,male
kiriano,male
kiril,male
kirk,male
kirkwood,male
kiros,male
kiyoshi,male
klaus,male
kleef,male
knox,male
kochi,male
koen,male
koichi,male
kojirō,male
kong,male
korb,male
kort,male
kosey,male
krischan,male
krish,male
krister,male
kristin,male
ksatri,male
kumbhá karna,male
kuru,male
kushika,male
kyle,male
kyler,male
kyne,male
kyros,male
küraf,male
labán,male
ladd,male
ladio,male
ladislao,male
laercio,male
laertes,male
lafken,male
lain,male
lair,male
laird,male
lal,male
lalo,male
lamar,male
lambert,male
lamberto,male
lamond,male
lamont,male
lance,male
lancelot,male
landelino,male
lander,male
landers,male
landis,male
landoaldo,male
landolfo,male
landon,male
landry,male
lanfranco,male
lang,male
langdon,male
langley,male
langston,male
langundo,male
lanz,male
lap,male
laramie,male
laron,male
larrimore,male
larry,male
lars,male
laszlo,male
latif,male
latimer,male
latino,male
laughlin,male
laumer,male
laureano,male
laurence,male
laurencio,male
laurentino,male
laurindo,male
lauro,male
lautaro,male
lavalle,male
lawal,male
lawler,male
lawrence,male
lazaro,male
lazarus,male
leander,male
leandro,male
lear,male
learco,male
lebian,male
lee,male
leggett,male
lei,male
leif,male
leland,male
lelio,male
lemmy,male
lemuel,male
lemun,male
len,male
lencho,male
leneo,male
lennon,male
lennor,male
lennox,male
lenny,male
lensar,male
leo,male
leobino,male
leodowaldo,male
leofrido,male
leon,male
leonard,male
leonardo,male
leoncio,male
leonel,male
leonelo,male
leonidas,male
leonides,male
leopardo,male
leopold,male
leopoldo,male
leor,male
leovigildo,male
leovino,male
leron,male
leroy,male
lester,male
letancio,male
leto,male
leucio,male
leuco,male
leudomiro,male
levi,male
levon,male
leví,male
lewin,male
lewis,male
liafdag,male
liam,male
lian,male
liang,male
libardo,male
liber,male
liberato,male
liberio,male
liberto,male
libio,male
liborio,male
licas,male
licerio,male
licinio,male
licio,male
licurgo,male
lie,male
lifardo,male
ligorio,male
liko,male
limberd,male
linc,male
lincoln,male
lindberg,male
linfred,male
liniel,male
linneo,male
lino,male
linu,male
linus,male
lion,male
lionel,male
lior,male
liron,male
lisandro,male
lisardo,male
lisle,male
lister,male
liu,male
livingston,male
livino,male
livio,male
livvy,male
lizandro,male
ljubo,male
llewellyn,male
lleyton,male
lloyd,male
lockhart,male
loic,male
lok,male
lokapala,male
london,male
long,male
longinos,male
lono,male
lord,male
lorenzo,male
loris,male
lorne,male
lot,male
lotario,male
lou,male
louis,male
lowell,male
loïc,male
luan,male
luano,male
lubomir,male
luca,male
lucan,male
lucano,male
lucas,male
lucca,male
lucciano,male
luce,male
luchino,male
luchio,male
lucho,male
lucian,male
luciano,male
lucio,male
lucius,male
lucky,male
ludovico,male
ludwig,male
ludwing,male
lufter,male
luiciano,male
luigi,male
luigino,male
luis,male
luisiano,male
luka,male
lukas,male
luke,male
lukene,male
lunt,male
lupercio,male
lupero,male
lupicino,male
lupo,male
lurentino,male
lusorio,male
lutardo,male
lutero,male
lutfi,male
luvencio,male
lyle,male
lyman,male
lynch,male
lyndon,male
lysander,male
lázaro,male
maarten,male
mac,male
macabeo,male
macabeos,male
macadam,male
macallister,male
macario,male
macaulay,male
mace,male
macedonio,male
maciel,male
maclean,male
maclovio,male
macrino,male
macrobio,male
maddock,male
maddox,male
madhusudan,male
madog,male
madox,male
mael,male
maffeo,male
magin,male
magino,male
maglorio,male
magnerico,male
magno,male
magnus,male
mahesa,male
mahir,male
mahmoud,male
mahoma,male
mahon,male
maia asura,male
maian,male
maico,male
maicol,male
maik,male
mailo,male
majencio,male
majá,male
makin,male
makoto,male
malaquias,male
malco,male
malcolm,male
malik,male
malone,male
malte,male
maman,male
mamertino,male
mamerto,male
mames,male
mamila,male
mamiliano,male
manahem,male
manases,male
mancio,male
mandalo,male
mandek,male
mander,male
manea,male
maneto,male
manfamon,male
mankilef,male
manlio,male
manning,male
manny,male
manolis,male
manrique,male
mansueto,male
manu,male
manuel,male
mapalico,male
mapril,male
marc,male
marcel,male
marceliano,male
marcelino,male
marcelo,male
marcial,male
marciano,male
marcio,male
marco,male
marcos,male
marcus,male
mardario,male
marden,male
mardonio,male
mardoqueo,male
marek,male
mariano,male
marin,male
marino,male
mario,male
mark,male
markham,male
markian,male
marko,male
marland,male
marlin,male
marlon,male
marlow,male
maro,male
marolo,male
maron,male
marotas,male
marselio,male
marshall,male
martin,male
martiniano,male
martino,male
martir,male
martiño,male
marty,male
martín,male
marutas,male
marv,male
marvin,male
marziabo,male
masahiro,male
masalvio,male
masculas,male
mason,male
masona,male
massimiliano,male
massino,male
masud,male
matei,male
mateo,male
materno,male
matheo,male
mather,male
matheus,male
mathias,male
mathieu,male
mathius,male
mati,male
matko,male
mato,male
matroniano,male
matt,male
matteo,male
matthew,male
matthias,male
mattin,male
maturino,male
maturo,male
matusalen,male
matías,male
maurelo,male
maurice,male
mauricio,male
maurilio,male
maurilo,male
maurino,male
maurizio,male
mauro,male
maverick,male
mavilo,male
max,male
maxi,male
maxim,male
maxime,male
maximiano,male
maximilian,male
maximiliano,male
maximino,male
maximo,male
maxwell,male
maycol,male
maynard,male
mayolo,male
mayorico,male
mayron,male
mañke,male
mecenas,male
medardo,male
mederico,male
meginardo,male
meinrado,male
meir,male
melanio,male
melas,male
melasipo,male
melchor,male
meleagro,male
melecio,male
meleusipo,male
meliton,male
meljem,male
melquiades,male
melquisedec,male
melvin,male
melvyn,male
memnon,male
memo,male
menajem,male
menalipo,male
menandro,male
menas,male
mendel,male
mendo valle,male
menedeuco,male
menelao,male
meneo,male
mengoldo,male
menigno,male
menio,male
menjamin,male
mennas,male
mennos,male
menodoro,male
menqui,male
merari,male
mercer,male
merchd,male
mercurial,male
mercurio,male
merill,male
merlin,male
merolino,male
merrick,male
merulo,male
merv,male
mervin,male
mesha,male
mesmino,male
metelo,male
metodio,male
metran,male
metrofanes,male
metropio,male
meuris,male
meyer,male
micael,male
michael,male
michay,male
michel,male
michele,male
mick,male
mickey,male
migdonio,male
miguel,male
mijael,male
mijail,male
mikael,male
mikel,male
mikhail,male
milan,male
miles,male
milforte,male
miliciades,male
milko,male
millan,male
miller,male
milo,male
milos,male
milovan,male
milton,male
minato,male
minerviano,male
minervo,male
minotauro,male
miqueas,male
miqueo,male
mirko,male
mirocles,male
miron,male
miroslav,male
misael,male
mishael,male
misopio,male
mitch,male
mitchel,male
mitchell,male
mitricio,male
mitridates,male
modesto,male
modoaldo,male
mohamed,male
mohammed,male
moises,male
moke,male
mommolo,male
monas,male
moneguindis,male
moneta,male
monitor,male
monon,male
monroe,male
montano,male
montgomery,male
monty,male
morathi,male
mordecai,male
mordechai,male
mordejay,male
moreno,male
morey,male
morfeo,male
moritz,male
moro,male
mororito,male
morris,male
morrison,male
mort,male
mortimer,male
morton,male
morven,male
moses,male
moshe,male
moswen,male
mstislav,male
mucio,male
muhammad,male
mummolino,male
mumolo,male
munir,male
murdoch,male
muredac,male
murray,male
musaka,male
musono,male
mussa,male
mustafa,male
mustafá,male
mustiola,male
muti,male
mychal,male
myles,male
myron,male
mázatl,male
nabil,male
nabor,male
nabucodonosor,male
nacho,male
nacianceno,male
nadav,male
nadir,male
nador,male
naeem,male
nahele,male
nahiel,male
nahuel,male
nahum,male
naim,male
naji,male
najul,male
nala,male
namer,male
namian,male
nandi,male
nandor,male
nantan,male
naoko,male
napier,male
napoleon,male
narakasura,male
narces,male
nardín,male
narno,male
narzal,male
nasif,male
natael,male
natal,male
natalio,male
natan,male
natanael,male
nataniel,male
nataraja,male
nate,male
nath,male
nathan,male
nathanel,male
nathaniel,male
natán,male
naval,male
navarrete,male
navarro,male
navef,male
navin,male
nayati,male
nayib,male
nazael,male
nazareno,male
nazario,male
neal,male
nebrido,male
nectario,male
ned,male
nedar,male
nedio,male
neely,male
neftali,male
neguen,male
nehemiah,male
nehemias,male
nehemías,male
nehuel,male
nehuen,male
neiber,male
neil,male
neivion,male
nekon,male
nelo,male
nelson,male
neltor,male
nemesiano,male
nemesio,male
nemo,male
nemorio,male
nen,male
neofito,male
neon,male
neopolo,male
nepomuceno,male
nepomuk,male
neptune,male
neptuno,male
nereo,male
nero,male
neron,male
nerses,male
nery,male
nessan,male
nestor,male
netanel,male
nevan,male
nevil,male
neville,male
nevin,male
nevio,male
nevyl,male
nevyn,male
newen,male
newton,male
neymar - neimar,male
nibal,male
nicandro,male
nicanor,male
nicasio,male
niccolo,male
niceas,male
nicecio,male
niceforo,male
nicetas,male
niceto,male
nicholas,male
nick,male
nicodemo,male
nicol,male
nicola,male
nicolas,male
nicolás,male
nicomedes,male
nicon,male
nicostrato,male
nidgard,male
nien,male
nigel,male
nihuel,male
nikita,male
nikolas,male
nikolay,male
nikolos,male
nikos,male
nilamon,male
nilo,male
nils,male
nilser,male
nimi,male
niniano,male
nino,male
nissan,male
nitai,male
nixon,male
noah,male
noaldo,male
noam,male
nodin,male
nolan,male
nolasco,male
nolberto,male
nomoso,male
nonato,male
norberto,male
norbey,male
norman,male
normando,male
norris,male
norton,male
nostriano,male
nothelmo,male
notkero,male
novak,male
novato,male
novid,male
noé,male
nubar,male
nube,male
numas,male
numeriano,male
nuncio,male
nuri,male
nusair,male
nyle,male
námaste,male
néstor,male
níriti,male
oakes,male
oakley,male
obadia,male
obdulio,male
obed,male
oberon,male
obert,male
oceano,male
ocori,male
octaviano,male
octavio,male
odeberto,male
odilon,male
odin,male
odino,male
odo,male
odolf,male
odon,male
odran,male
odón,male
ofer,male
ofir,male
og,male
ogden,male
ohanko,male
oier,male
ojani,male
oke,male
olaf,male
olegario,male
olexandr,male
olimpio,male
olin,male
oliver,male
oliverio,male
omar,male
omer,male
onan,male
onesiforo,male
onesimo,male
onesíforo,male
onkar,male
onofre,male
onslow,male
onur,male
optaciano,male
optato,male
oran,male
orane,male
ordell,male
oren,male
orencio,male
orest,male
orestes,male
orfelio,male
orfeo,male
orgaña,male
ori,male
oriel,male
origenes,male
oringo,male
orion,male
orlando,male
orman,male
ormand,male
oroncio,male
orquen,male
orrin,male
orsen,male
orsiesio,male
orsin,male
orson,male
ortzi,male
orville,male
orvin,male
osario,male
oscar,male
oseas,male
osgood,male
osho,male
osian,male
osias,male
osiris,male
osman,male
osmar,male
osmundo,male
osorio,male
osric,male
ostiano,male
osvaldo,male
oswald,male
oswaldo,male
otadan,male
othmaro,male
otilio,male
otis,male
oton,male
otoniel,male
otto,male
ottokar,male
overton,male
ovid,male
ovidio,male
owen,male
oyal,male
oyendo,male
oziel,male
ozturk,male
ozzie,male
pablo,male
pace,male
paciano,male
paciente,male
pacifico,male
paco,male
pacomio,male
paddy,male
pafnucio,male
paine,male
paito,male
paki,male
pal,male
paladio,male
palash,male
palatino,male
palben,male
palemon,male
paleologo,male
pallas,male
palma,male
palmacio,male
palmer,male
palmiro,male
palqui,male
palti,male
pambon,male
pampin,male
panagiotis,male
panas,male
pancario,male
pancracio,male
pandú,male
panfilio,male
pangui,male
pansalino,male
pantagapas,male
pantaleon,male
pantaleón,male
pantalo,male
panteno,male
paolo,male
papas,male
papias,male
papilo,male
papiniano,male
papio,male
paradio,male
paragro,male
paramesh,male
paramon,male
parashurama,male
pardulfo,male
pariksit,male
paris,male
parisio,male
parker,male
parlan,male
parmenas,male
parmenio,male
parnell,male
parnucio,male
parrish,male
parry,male
parsuá,male
partemio,male
partemuto,male
parthenios,male
paryania,male
pascal,male
pascasio,male
pascual,male
pasicrates,male
pastol,male
pastor,male
patamon,male
patapio,male
paterio,male
paterniano,male
paterno,male
patricio,male
patrick,male
patrobas,male
patrocinio,male
patroclo,male
patterson,male
patton,male
patxi,male
pau,male
paul,male
paulin,male
paulino,male
paulo,male
paulos,male
pausidio,male
pausilipo,male
pavel,male
pavit,male
peder,male
pedro,male
pedro nolasco,male
pegas,male
pegaso,male
pehuen,male
pelagio,male
pelayo,male
pelegrino,male
peleo,male
pelino,male
pellin,male
pelope,male
pelquin,male
pelusio,male
pembroke,male
pemon,male
penn,male
penry,male
pepe,male
pepino,male
perceval,male
percival,male
percy,male
peregrino,male
perfecto,male
pergentino,male
pericles,male
perpetuo,male
perrin,male
perseo,male
perth,male
pervis,male
pery,male
pete,male
peter,male
petiwi,male
petrarca,male
petronax,male
petronio,male
petros,male
peuma,male
peverell,male
peyo,male
peñiwen,male
phil,male
philander,male
philip,male
philippe,male
phillippe,male
philo,male
phoenix,male
pichi,male
pierce,male
pierino,male
pierio,male
piero,male
pierre,male
pierson,male
pietro,male
pigmeno,male
pilan,male
pilatos,male
pilmayquen,male
pilpil,male
pilqui,male
pin,male
pindaro,male
pinito,male
pio,male
pionio,male
piperion,male
pipino,male
piramo,male
pire,male
pirminio,male
pirro,male
pitagoras,male
pitias,male
pitney,male
piuquen,male
piñen,male
placido,male
platon,male
platonides,male
plauto,male
plimayquen,male
plinio,male
plutarco,male
podio,male
pol,male
polcu,male
policarpo,male
policeto,male
policromio,male
policronio,male
polidoro,male
poliecto,male
polienetes,male
polieneto,male
poliero,male
polifemo,male
polinice,male
polio,male
polion,male
polito,male
pollano,male
polo,male
polyeno,male
pompeo,male
pompeyano,male
pompeyo,male
pompilio,male
pomponio,male
ponce,male
ponciano,male
poncio,male
pontico,male
poppon,male
porcario,male
porciano,male
porcio,male
porfirio,male
porter,male
posidio,male
potamio,male
potenciano,male
potino,male
poyen,male
pradiumna,male
pragnacio,male
pratap,male
premislao,male
prentice,male
prescott,male
presidio,male
presley,male
preston,male
pretextato,male
prevestin,male
priamo,male
priapo,male
pricio,male
prilidiano,male
primiano,male
primitivo,male
primo,male
principio,male
prinio,male
prisciano,male
prisciliano,male
prisco,male
prithú,male
privato,male
probo,male
proceso,male
procio,male
procoro,male
proctor,male
proculo,male
promaco,male
prometeo,male
propocio,male
prosdocimo,male
prospero,male
protasio,male
proteo,male
proterio,male
proto,male
protogeno,male
protolico,male
prudencio,male
pryce,male
pryor,male
ptolomeo,male
publio,male
pulaja,male
puloman,male
pulqueria,male
punico,male
pupulo,male
purdy,male
purushottama,male
pusicio,male
putnam,male
pándava,male
púrusha,male
quadragesimo,male
quarto,male
quentin,male
queremon,male
querian,male
querubin,male
quetzalcoatl,male
quiliano,male
quimet,male
quinby,male
quinciano,male
quincino,male
quincy,male
quinidio,male
quintiliano,male
quintilo,male
quintin,male
quinto,male
quiriaco,male
quirico,male
quirino,male
raamis,male
rabulas,male
rachid,male
rad,male
radamel,male
radamento,male
radames,male
radley,male
radman,male
radomir,male
radosław,male
rafael,male
raffaello,male
rafferty,male
raffi,male
rafi,male
raghú,male
ragüel,male
rahman,male
raian,male
raidis,male
raidon,male
raifroid,male
raimondo,male
raimulfo,male
raimund,male
raimundo,male
rainer,male
rainerio,male
rainero,male
raiquen,male
raleigh,male
ralston,male
ram,male
rama,male
ramiro,male
ramon,male
ramone,male
ramses,male
ramsey,male
rance,male
randolph,male
ranen,male
ranger,male
rangle,male
ranolfo,male
ranquel,male
ranulfo,male
raphael,male
rasifo,male
rasit,male
ratbodo,male
raul,male
raulino,male
ravana,male
raven,male
ravi,male
ravid,male
rawdon,male
ray,male
rayburn,male
rayhan,male
raymi,male
raymond,male
raynor,male
rayquen,male
razi,male
raúl,male
read,male
reade,male
reagan,male
redemepto,male
redford,male
redmond,male
reed,male
reese,male
reeve,male
regan,male
reggie,male
reginald,male
reginaldo,male
regino,male
regis,male
regulo,male
rehue,male
reiki,male
reilly,male
reinaldo,male
reineldis,male
reiner,male
reinhard,male
reinoldo,male
relen,male
relmu,male
remberto,male
remigio,male
remington,male
remo,male
remus,male
renaldo,male
renato,male
rendor,male
rene,male
reno,male
renovato,male
renso,male
renzo,male
repu,male
respicio,male
restituto,male
reth,male
reticio,male
reto,male
reuben,male
reuquen,male
reuven,male
revelin,male
reveriano,male
revocato,male
rex,male
rey,male
reynaldo,male
reynard,male
reynold,male
rez,male
reza,male
rhett,male
rhys,male
riane,male
ribhu,male
ricardo,male
richard,male
rick,male
rider,male
ridgley,male
rigby,male
rigoberto,male
rimon,male
rinaldo,male
riordan,male
rishabha,male
rishikesh,male
ritter,male
rizzio,male
robert,male
robertino,male
roberto,male
robinson,male
robustiano,male
roby,male
rocco,male
rock,male
rockwell,male
rocky,male
rod,male
roddy,male
rodemir,male
roderick,male
rodipo,male
rodman,male
rodnney,male
rodobaldo,male
rodolfo,male
rodopiano,male
rodrigo,male
rogaciano,male
rogato,male
rogelio,male
roger,male
rohit,male
roi,male
roland,male
rolando,male
roldan,male
rolf,male
roman,male
romano,male
romarico,male
romeo,male
romildo,male
romualdo,male
romulo,male
romulus,male
ronald,male
ronan,male
ronat,male
rondel,male
roni,male
ronn,male
ronnie,male
rony,male
rooney,male
roosevelt,male
roque,male
roscoe,male
rosendo,male
rosio,male
ross,male
rosula,male
roth,male
roy,male
royce,male
ruben,male
rudd,male
rudecindo,male
rudi,male
rudolf,male
rudolfo,male
rudolph,male
rudy,male
ruff,male
rufil,male
rufiniano,male
rufino,male
rufo,male
rulican,male
rume,male
rumen,male
rumoldo,male
runako,male
rune,male
rupay,male
rupert,male
ruperto,male
rush,male
ruskin,male
russ,male
russell,male
russom,male
rustico,male
rusty,male
rutilio,male
rutilo,male
rutulo,male
ruysbrockio,male
ryan,male
rye,male
rylan,male
rylie,male
ráksasa,male
saagar,male
sabacio,male
sabas,male
sabel,male
sabiniano,male
sabino,male
saburo,male
saburō,male
sacerdote,male
sacha,male
sadi,male
sadler,male
sadoc,male
sadoth,male
sadrac,male
safford,male
sagar,male
sagara,male
sahale,male
sahen,male
sahid,male
saiguen,male
sajádeva,male
salem,male
salih,male
salim,male
saliou,male
saloman,male
salomon,male
salomón,male
salton,male
salustiano,male
salustio,male
salvador,male
salvatore,male
salviano,male
salvino,male
salvio,male
sam,male
samadhi,male
samael,male
sambor,male
samien,male
samir,male
sammon,male
sammy,male
samonas,male
samson,male
samuel,male
sanat,male
sancho,male
sandalio,male
sandalo,male
sanders,male
sandon,male
sandor,male
sandro,male
sanford,male
sanjaya,male
sanson,male
santana,male
santeno,male
santiago,male
santino,male
santo,male
santosh,male
sanyaia,male
saquey,male
saquin,male
sargent,male
sarkis,male
sarmatas,male
sarngin,male
sarojing,male
sashenka,male
sasson,male
satiro,male
satoshi,male
satrayit,male
saturiano,male
saturino,male
saturio,male
saturnino,male
saturo,male
saul,male
saulo,male
saunders,male
saustin,male
saverio,male
sawyer,male
saxo,male
sayay,male
sayer,male
sayi,male
sayin,male
saúl,male
schafer,male
scott,male
seamus,male
sean,male
searle,male
sebasten,male
sebastian,male
sebastien,male
sebastián,male
secino,male
secuano,male
secundario,male
secundiano,male
secundino,male
secundo,male
secundulo,male
securo,male
sedofo,male
sedric,male
seeley,male
sefton,male
segismundo,male
segundo,male
seibert,male
seif,male
seiko,male
sein,male
seint,male
selesio,male
seleuco,male
selim,male
sem,male
sen,male
senador,male
senan,male
senco,male
seneca,male
senen,male
sener,male
senior,male
senon,male
septimio,male
septimo,male
